Ticker,MarketCap
LBRT,3493025792
PBH,3491159040
APLE,3472818176
AXNX,3467727616
LLYVA,3467596032
RUSHB,3465643264
LLYVK,3463896064
PNM,3463604992
NEA,3462327296
WTFCM,3458233344
SHC,3450635520
RUSHA,3446173952
WEN,3443157248
SAM,3442244864
DV,3435919872
HTGC,3425178112
KFY,3416737536
CLSK,3408935168
ATHM,3408063488
NSP,3407822848
MEOH,3399025664
SBSW,3398238208
ENV,3397476096
PRMW,3391165184
EGO,3383762688
YETI,3379280128
WD,3377204992
PAM,3372935168
SKYW,3365694208
SRAD,3363641088
AROC,3358586112
GMS,3358068736
BHVN,3344497408
ALRM,3334537472
LU,3332516352
TNL,3326580480
TDC,3322128384
TGTX,3305674752
JOE,3298874880
SXT,3294294784
TEO,3293935360
DNLI,3292841728
BXMT,3291152384
BSM,3286967040
MAN,3285803264
BNL,3285415424
ATS,3269679104
FLNC,3263213312
GFF,3259622656
ASB,3258075136
CXT,3256233216
IIPR,3250790656
CORT,3250376448
SHOO,3249920512
VCTR,3249731328
GHC,3249039360
SGRY,3247251712
GT,3231197696
TFPM,3230581248
UCBI,3222764032
AUB,3220829440
EPR,3215329024
NPO,3215099648
AMED,3212792832
SID,3198529024
RXO,3196130304
ARLP,3193866240
AESI,3192767744
UNF,3180513536
JJSF,3175847424
ASTS,3173004032
ABM,3172072448
ACLX,3171634176
FULT,3169911808
KTOS,3167818240
PENN,3166303488
EURN,3162823680
VSH,3155764736
SITC,3155744256
FBP,3147134720
CCOI,3146385920
VLYPO,3145501184
QFIN,3136907008
PCH,3135008256
CNO,3126007552
KWR,3125475328
ICUI,3124452096
NHI,3121808896
WOLF,3118686976
NWE,3115800576
OR,3111211008
FOLD,3110089472
IESC,3109401600
XENE,3107809280
GBTG,3105093632
CALM,3098729984
VAC,3098642944
WDFC,3097582336
CRK,3097341184
IOSP,3094459392
HCM,3093800960
DNP,3093581568
ASAN,3089668608
IRDM,3089153792
NARI,3083650304
IDCC,3083525888
BRC,3082420992
FIVN,3075124992
SWTX,3064213504
FIBK,3058614016
TWST,3055700480
BE,3036392448
DOCN,3034706432
IRTC,3026195712
UA,3024710912
CVCO,3021559040
ENVX,3019200000
BTE,3018048000
HI,3016998144
PK,3014710272
GDRX,3013915904
BANF,3012738048
UAA,3007905792
VC,3000302336
IDYA,2998703104
JBT,2998363392
TCBI,2995128832
HIW,2991345920
MCY,2980072704
BUR,2970373888
CDP,2969218304
ALKT,2963496192
MWA,2963218432
PLXS,2963086080
CEIX,2961134848
BL,2960435200
SEB,2959697920
BHF,2957118976
SKT,2956905216
CWT,2951234304
REZI,2944312320
WSFS,2939182848
ROAD,2936675072
ESE,2935625472
MLTX,2933100288
ABR,2927638016
TNDM,2922029056
MLCO,2919760896
LRN,2919294976
ACAD,2916150528
GEF,2916094720
ESRT,2914644224
EAT,2901670400
ARCH,2885990400
LXP,2883527680
APAM,2878753792
NVST,2875184384
CATY,2874672896
AGYS,2864571136
KLIC,2863036160
BTU,2857547008
PLTK,2853974272
ADMA,2853568768
MANU,2851357184
AWR,2849872384
AZTA,2847996160
BAK,2847168256
MOR,2844290816
NMIH,2844150272
RLX,2843129856
VTMX,2842017536
RYTM,2841337088
LIVN,2838631936
FHI,2837420800
MGEE,2827869952
INTR,2826155264
CAAP,2825058560
GERN,2823313152
FHB,2821473024
DEI,2821268224
GPOR,2820823808
INSW,2818645760
ZGN,2817239040
SG,2813512192
USAC,2807856128
CCS,2807604480
YOU,2806805248
ASAI,2803305984
ACVA,2798241792
TBBB,2796048896
DORM,2794647552
GRBK,2793341440
MORF,2793114112
AVA,2791731200
HAYW,2789071616
NAD,2784825088
CSQ,2784343808
MQ,2782780928
UP,2782238976
SLVM,2776537856
PRIM,2776411392
BHC,2772985344
GVA,2769157120
ADX,2753954560
NABL,2753892608
CSTM,2753308160
SBLK,2753265664
NOMD,2743493120
OGCP,2741870080
FISK,2741870080
ESBA,2739485952
VLYPP,2739328256
STRA,2728098304
MTX,2723682816
BBAR,2723435008
FTDR,2715659520
MPW,2712451840
IFS,2710886400
CBU,2710276096
HUBG,2707634688
CWK,2705210368
CDE,2703403008
MODG,2700314624
UEC,2699978496
AIN,2698824960
LCII,2698187776
SIMO,2694864896
NMRK,2694341632
GNW,2693196288
RIOT,2687144448
PGNY,2683319552
RNG,2670286592
NVG,2670092544
KOS,2668967168
XPRO,2667652864
GOGL,2659727872
CARG,2656896000
MGRC,2655797248
VECO,2641016064
EXG,2640185344
CNK,2637779712
EBC,2631801856
PRFT,2631590912
HOVNP,2629009408
RKLB,2621589760
ATGE,2621172992
BATRA,2610910720
ARCB,2610514688
TROX,2607500544
INTA,2606048512
BATRK,2605961216
AIR,2603803136
ATAT,2601921536
APGE,2584463616
AMK,2578119424
AVAL,2576158976
NEP,2565783040
MIR,2560887296
AY,2554336256
WNS,2551058688
BWIN,2549762560
OII,2548412416
OUT,2547179520
PTCT,2547097344
PATK,2542794240
WBTN,2541526784
DBRG,2538022144
KNTK,2533720320
KSS,2533272832
DFH,2532536064
CLDX,2532281344
AGL,2527205120
AVDX,2523631104
TGLS,2521842944
NWL,2519819520
AGIO,2519585792
AMBA,2517720832
LIF,2509972224
GSAT,2505613568
RPD,2502328832
ENOV,2501200896
WLY,2499325440
TRIP,2498683392
RELY,2497441024
TGNA,2493193472
CVBF,2484195840
CVI,2479094528
SNEX,2473855744
WAFD,2470125056
MP,2462396672
PSMT,2457910016
PRK,2455531520
ICFI,2454494720
JPC,2447950336
CXM,2446719232
GPCR,2440803072
WLYB,2433972736
UCTT,2433899776
ATMU,2429824512
CERT,2429503232
OSIS,2427564288
TRN,2423976448
AZZ,2414397952
UE,2414157824
IART,2412058624
NZF,2411926016
YELP,2411637760
IAG,2410896640
CPK,2410699264
PAY,2407074304
CLBT,2404027904
VCEL,2401410048
TDS,2399156480
KYMR,2399109376
MYRG,2394099200
BKU,2388105984
LION,2386670080
PPBI,2385715456
SMTC,2385710592
FL,2383910144
BOH,2379366144
NTLA,2376188928
FCPT,2372521728
SFNC,2367864320
UPST,2364357632
IOVA,2360391424
LGIH,2355561472
PRGS,2350140928
APPN,2347126528
MYGN,2344157184
SPB,2340312832
ODD,2339495936
DLO,2338010112
LAUR,2336709632
PSEC,2333178624
WOR,2330303232
STAA,2325866240
BFH,2313112320
EQX,2312056064
ROG,2311552768
KGS,2310088192
UFPT,2306286336
FA,2304292352
MTRN,2301233408
CGON,2296421120
UTG,2291015936
CMPR,2282691328
CRTO,2278837504
BWLP,2278598400
CENTA,2276741376
CENT,2275832320
WERN,2272714752
UTF,2271390976
BANC,2271297536
CRI,2270760448
ERO,2266831872
GSHD,2253555200
ARHS,2251326208
EVH,2248796416
JAMF,2248352256
ETY,2246713600
CCU,2246572288
CDLR,2245825024
INDB,2243468288
AMRX,2240806400
MCW,2236562944
FFBC,2230895616
RNW,2226558208
HNI,2224855552
GDS,2221969152
CALX,2217300480
FTRE,2215134464
ZD,2212764928
LB,2207810304
VSTO,2206851072
TAC,2206194688
TBBK,2202587904
TNK,2200372224
PTY,2197477632
JANX,2193284608
ROCK,2188638720
PYCR,2184854528
CRGY,2180512256
TALO,2179440384
SBCF,2176886528
PLUG,2175697920
VZIO,2175427840
ADNT,2173282048
MRVI,2166555136
ADUS,2165645568
TOWN,2161317888
ZIM,2154708480
GRND,2147360256
SPNT,2144663552
SHO,2142650624
AMBP,2139590528
ENR,2138636032
PRVA,2138178560
TTMI,2136278272
BEAM,2130211328
USLM,2127400576
GEO,2120921472
PDCO,2120281600
BOWL,2118576512
TR,2113721344
GO,2112074880
DRVN,2110068736
FLYW,2108932864
QDEL,2108272256
EPAC,2107387008
RAMP,2107283072
LSPD,2104016000
PTVE,2103209088
AKR,2101681024
PLMR,2099538688
PTGX,2099158656
LFST,2098761088
B,2098052992
IREN,2092507264
HTH,2091643904
WB,2090075904
CNMD,2087363328
MSDL,2086848768
GDV,2084050176
EWTX,2083053952
EVTC,2079070976
PFS,2075164800
EVCM,2073153664
VYX,2072264448
FRME,2072022656
ALG,2068445184
EQC,2062195328
RXRX,2061565312
SXI,2060661504
EE,2060032896
VERA,2055124096
FOXF,2054155904
AGM,2054091520
ASTH,2049489024
NXRT,2046276736
ARCO,2045479424
IBTX,2040738304
HTLF,2038636544
PLUS,2035407360
SPNS,2035376512
TXG,2033838848
DNN,2029886976
TFIN,2029418880
HWKN,2028260992
GTX,2022610432
NEXT,2018802944
TSLX,2016694784
YY,2014585216
HPK,2011159040
NATL,2008436224
JBLU,2006796544
PD,2006643968
FIHL,2002462592
GOF,1997383424
SNDX,1997196928
MBIN,1996735104
RCKT,1993577088
ASPN,1988568960
EPC,1987870848
RSI,1983930368
PAYO,1982913408
PINC,1978703360
USA,1975331840
THS,1974866944
NSSC,1974527744
SWI,1972892032
BKE,1968682496
IMCR,1968456576
MGNI,1965936896
VRNT,1961585792
COMP,1960660736
SEMR,1959516800
ARVN,1958521088
FBK,1957037824
RXST,1953859968
PSNY,1953393664
SPT,1952257024
NBTB,1951509504
SCL,1949023360
VSAT,1948328192
CEPU,1947478784
PSNYW,1943925120
LILA,1942968704
LILAK,1942597376
SVV,1941528064
MLKN,1941411456
AG,1939253888
PAX,1935552000
TNC,1934013184
ENLT,1933413504
VEON,1932459520
DKL,1932130048
CPRX,1927636736
CAKE,1924953600
PHIN,1924624896
TRMK,1919900544
NGD,1915695488
AMPH,1915002368
LMAT,1912183296
NVAX,1908982144
NVCR,1906866816
BTSG,1901652096
IBTA,1898848384
MBC,1894884736
HRMY,1893441920
AVPT,1891810944
CABO,1890483328
GCMG,1889356672
NAMS,1888801920
MNR,1888438528
AHR,1886354304
EXPI,1884488064
STGW,1879658496
SAH,1878915456
JBI,1872897792
AMN,1872502016
KAR,1872000000
HLX,1869836032
KMT,1868157824
VITL,1859579520
CMRE,1858315520
MRCY,1856936448
WRBY,1856624384
SJW,1853000192
STC,1851478912
NHC,1850966912
MXL,1849597952
OBDE,1843570304
NMRA,1842502272
OFG,1840123904
SONO,1839827968
ECAT,1834073984
NEO,1832667264
SFL,1824631040
CLM,1823960832
RNST,1819121792
HG,1813789056
HBI,1810514304
NUV,1807690880
EXTR,1803678208
BANR,1801708800
BCAT,1800783744
EVO,1796661120
WMK,1791137536
KYN,1790875136
HLMN,1787893888
AAT,1786999936
ENVA,1786215424
VET,1785915520
HURN,1783834624
GNL,1781562624
GLPG,1780539648
MIRM,1775028736
CENX,1772433536
CUBI,1769030272
ZLAB,1768256256
SOUN,1767642752
PROK,1761093888
LGND,1760442624
EVT,1759210112
DFIN,1758103808
KRP,1757799808
WSBC,1757144064
MSGE,1756266880
LPG,1752509696
DRH,1751432832
DHT,1749612928
GEL,1743887360
GSBD,1742823168
DAN,1740280960
OI,1737857536
TIXT,1737557504
SGHC,1734951296
DNUT,1731180160
IVT,1729442176
DAC,1725434112
VCYT,1725433472
CORZ,1725384064
COCO,1724327296
SAND,1722946560
VRNA,1720555776
AKRO,1717710848
POWL,1712217472
VGR,1707996288
AMTD,1706050944
CODI,1701795968
NAC,1700483456
HEES,1699985280
NTB,1699542528
SEDG,1698693632
UPBD,1697335424
DAVA,1693836800
IONQ,1692697344
RVT,1692419200
CNXN,1688839296
FOR,1688106112
ALHC,1684454400
MLNK,1682989056
WS,1680724224
CTRI,1675636352
LZB,1674208512
KURA,1672164224
OSW,1664952576
KN,1662064512
BMEZ,1661405312
BIGZ,1658905344
COHU,1658836224
KROS,1658776960
BORR,1658557568
NAVI,1658364800
PLAB,1654884864
AMRC,1653114624
FSM,1653015552
CLBK,1650836224
ROIC,1650529280
MGPI,1647374976
VTLE,1645649408
SLNO,1642355200
ARRY,1642140416
ANDE,1641540864
LOB,1640030464
PWP,1639895936
TY,1639217664
VSEC,1635573504
VRTS,1635563392
BBUC,1630139904
BLBD,1629489664
CHCO,1628949376
LEG,1627197056
VIAV,1625172736
ARLO,1620792192
VSTS,1620790784
RQI,1620565888
PEB,1615356032
CHEF,1612742400
THRM,1612624128
DO,1609218304
BMBL,1606620160
GAB,1605417088
PAR,1604719744
ETV,1604213632
EFSC,1596396672
VRE,1593381120
TDOC,1589887488
CTS,1587178752
WULF,1586395392
WGO,1579784832
NGVT,1578008192
AVDL,1577712768
VICR,1576956800
LKFN,1575855104
OXM,1574380800
RUM,1568420352
NBHC,1567484544
SDGR,1566967808
SUPN,1566217856
IAS,1563698560
WT,1562196864
AFYA,1559485824
VVX,1558478848
ACHR,1556477952
LVWR,1556366336
VSCO,1555805184
HOLI,1555614464
NWBI,1555166080
SPHR,1552837888
WKC,1552701696
PLAY,1550364160
NVEE,1549844864
NMM,1549667072
RC,1549272320
AMC,1544447232
SYBT,1543982720
BSTZ,1543467008
BDJ,1540267136
KNSA,1535377792
HPP,1534803328
ATEC,1533128704
FCF,1530363136
BCYC,1529737984
TLRY,1527807744
MNKD,1527692800
XHR,1527646336
LTC,1526856064
GTY,1526189568
INDV,1518152064
SCS,1517398272
CGAU,1515595904
OCSL,1513965568
BLMN,1512472192
SGH,1510188416
RLJ,1506401280
PDO,1503718144
DBD,1502292352
CASH,1494503296
LADR,1491813504
LBPH,1491440640
OXLC,1489948416
SAFE,1485135872
STER,1483304320
UPWK,1482278016
HPH,1482204032
ACMR,1480145280
ARI,1479906432
BBU,1477464960
GLP,1475011840
CXW,1470817536
HELE,1468377984
BB,1468199680
TV,1466376576
KALU,1466117248
SKWD,1465816832
ETG,1461896192
DK,1461547776
HIMX,1460692608
KRO,1459117568
BLTE,1458733824
HLIO,1456540288
BCRX,1452893952
JBGS,1446329088
INFN,1446018688
FBNC,1445073920
STEW,1444311296
BHE,1444174976
BUSE,1439222400
DNOW,1437568384
DSGR,1436494592
CDRE,1436241280
PRG,1432533248
SYRE,1429778560
PDFS,1426313344
OPEN,1424646528
INMD,1424562560
BXMX,1421852160
NWN,1421110016
PZZA,1417808896
FLNG,1417563520
PRDO,1412424064
GETY,1409649280
BTDR,1409125504
SILV,1407815168
FINV,1406197376
GBX,1405404544
HYT,1403905024
ODP,1401336960
HLIT,1400834944
ELME,1399265152
GOTU,1398942080
USPH,1397716992
MRTN,1396997632
AHCO,1394625024
MAG,1391668864
SSTK,1390540800
BKD,1389693568
TWO,1388889472
PARR,1388481792
IMKTA,1387160960
KW,1381468800
MRX,1380244736
TCBK,1379059840
BTT,1378508160
WABC,1376605440
KLG,1375757696
DVAX,1375675008
SRCE,1372647680
KEN,1371666432
HMN,1370030976
HOPE,1368980352
MTTR,1368592640
CLMT,1366606208
ARDX,1361746176
NG,1361134208
DEA,1361116288
WINA,1360430336
RCUS,1356563968
STBA,1354506752
DSL,1351843200
CIFR,1351726464
HUT,1348648704
ANIP,1346782848
NRIX,1345317120
XRX,1345064320
MMI,1343207040
SGML,1341817344
ICHR,1338003840
BST,1334518784
FDMT,1333430784
NMFC,1331959936
ZUO,1329973888
SLN,1323569024
MSC,1323079552
MEG,1323032192
APOG,1321694592
DAWN,1319587584
TASK,1317028480
VTEX,1315932672
REVG,1315772928
FSCO,1314108544
LMND,1311964160
NTCT,1311906432
HCXY,1311026688
WKME,1304304384
AMWD,1303738496
MHLA,1299307392
SA,1298440192
OEC,1297350784
NIC,1296302464
DMLP,1286844032
BFS,1285092864
MCRI,1284873728
PTON,1284870528
STEL,1282568832
GCT,1280940672
CRCT,1280779648
ACDC,1276289280
TRUP,1276162560
PMT,1269795200
UDMY,1267701120
ETWO,1267485184
RES,1264647424
SILA,1263340288
LNN,1263059712
CARS,1261835264
IMTX,1261368704
CET,1260560256
WTTR,1256942080
ESTA,1256050688
SANA,1253707008
TGI,1253059840
NRP,1252852864
ALEX,1252213632
ORLA,1250757888
UTZ,1250625920
IE,1249989760
QQQX,1248745472
VIR,1247661056
CSGS,1244140288
ARQT,1242147712
CSWC,1241265024
AIV,1241167360
MOMO,1236340992
JMIA,1236021120
TPC,1229985792
ADEA,1229384320
OMCL,1229372160
GOOS,1228846848
BV,1224720000
GAM,1219937536
GES,1219862144
JELD,1219287168
GIC,1218349312
CMTG,1217504896
SASR,1216207232
VBTX,1214280704
NTST,1213906560
BRCC,1211620096
AILE,1208816896
SLCA,1208652032
KFRC,1207857280
GIII,1207025408
HE,1206714752
CRAI,1205319936
SPH,1203422464
DOLE,1201803648
PRTA,1201799808
UVV,1199561472
GENI,1196165888
NMZ,1196032000
FORTY,1195950592
XNCR,1195637760
HY,1194558592
PRO,1186391040
UMH,1185606784
PHR,1184692608
JFR,1182373888
HTZ,1181967232
SDHC,1180770304
PBI,1180574976
CAL,1180357888
PRM,1180075008
HDL,1179531008
NFJ,1177530624
OCUL,1177156352
CNNE,1176668672
NVGS,1176508416
PGRE,1174956672
BLX,1172748160
LUMN,1172371200
ADV,1171124352
CIM,1170077440
JKS,1167196416
EXK,1165634432
SII,1163385344
EOS,1163055104
SABR,1161073280
IRON,1159694976
OPRA,1159631872
SMR,1154545920
SEAT,1154545152
DCBO,1153114368
SAFT,1152803712
CSIQ,1152104960
RVLV,1150784384
MFA,1149443328
ALX,1149089152
SHCO,1147121920
SBH,1144864896
GOGO,1142673920
EVV,1141113472
NRDS,1138082944
AOSL,1137161344
TRNS,1136977920
COUR,1135714816
ATRC,1134323072
KBDC,1133596928
LOMA,1131975680
NYMTN,1131426176
MRC,1130601600
TARS,1130050688
PSFE,1129771904
ELVN,1129351168
PLYA,1128043136
FPF,1122033408
LZ,1121648128
AORT,1109300352
PEBO,1108116352
PTA,1105331840
AUTL,1104049408
INDI,1103182080
JBSS,1103144704
CSR,1102139136
BY,1098690048
EIG,1095852928
RBCAA,1094459904
EFC,1094064128
SHLS,1092392192
SCSC,1090169856
ECVT,1089328256
OLPX,1088600192
UUUU,1087467520
KIND,1084983936
IRWD,1084881408
CNTA,1081831040
EEX,1080336128
DQ,1079779200
FBRT,1078638592
GYRE,1078282240
GABC,1078055168
SPRY,1076506752
TBLA,1074985600
SILK,1074874624
MTAL,1074791936
AMSC,1073317760
GSM,1072823296
GPRE,1072670464
BCSF,1070120192
BBDC,1069045632
ARR,1067389888
RSKD,1062143552
MUC,1061923456
HLF,1059656576
QCRH,1059637184
ULH,1059534464
ECPG,1059041280
SCVL,1055914752
FDP,1055197376
CTOS,1053030848
MDXG,1049464448
PX,1049418560
CALT,1048214208
INVA,1047823808
CRSR,1045294400
BHLB,1044657664
NBXG,1043589952
HIBB,1043179840
COLL,1042963712
OMI,1039625472
EAI,1039202048
OBK,1038378816
LC,1036749568
AMPL,1035648512
NAPA,1034510784
PLYM,1034193280
AGRO,1033019200
SSRM,1032679936
THR,1032049344
TRS,1030145216
RLAY,1030077952
NN,1028437184
BBN,1027918272
TNGX,1026790016
SCHL,1026687552
BTZ,1024702912
RNP,1024447744
GRC,1024325952
NEXA,1023753472
PDX,1023343232
IRS,1022535040
FSLY,1021932544
MFIC,1019256512
EYE,1018936192
WWW,1017890688
EVGO,1017851136
ATEN,1017802560
PFBC,1015300544
PCRX,1015170432
KARO,1012781504
MSEX,1011951296
PDS,1011072512
BITF,1010161472
PUBM,1010104128
HUYA,1009836160
AHH,1007906752
GB,1005937856
CLB,1005533888
CECO,1000203328
OCFC,999890944
REAX,999504064
COGT,999395072
TYRA,997730816
PDM,994844672
WOOF,990960960
IHS,989229760
CMCO,988987648
CVII,987063168
VTOL,983249600
PLSE,982714176
PHVS,981616576
EDN,981095936
WNC,980592256
SBOW,979699072
DLX,977816768
IMOS,977432832
DESP,977054976
NRK,974418240
EH,973673280
ANGI,973379520
AVNS,972703680
ECO,972261824
PGRU,972241216
TUYA,971062272
SHEN,970392960
ULCC,967498624
BLFS,967444800
AGX,964714624
NCDL,964187008
ATSG,962193536
XPEL,961107008
SBGI,959247232
FWRG,958111552
OPK,954879040
LQDA,952880128
HTLD,952565824
BRDG,950942144
GATO,950201024
JACK,947206336
ROOT,945619776
HEPS,944866048
TCPC,942358080
FIGS,942211968
SBR,941385408
CWH,939753280
SOC,938594304
ARIS,938174464
PCT,936750464
GSL,936710784
CPLP,934013504
CGEM,930215936
SDA,928596480
EVEX,926619136
FIP,926432320
PGY,925885696
CGBD,924975104
IDT,924873472
RPAY,923749888
BZH,923704960
ETW,922267136
TTGT,921834304
HOV,920794048
ABCL,920389120
HQH,919852608
RWT,917141824
DX,916477952
RAPP,915897536
OKLO,914499008
IMAX,911989504
HCI,911446784
CRON,911096256
AOD,910923904
NX,910596480
CBRL,910516288
MTUS,905311680
BELFB,905224896
AWF,904980672
PUMP,898057216
NOVA,897629632
ALGT,895570560
TH,895473664
WGS,894883840
CHI,893075072
CII,891767424
WEST,891734720
MQY,891454976
GNK,890947520
GRNT,887751744
CRML,887370624
MUI,887302592
BSIG,887069312
GHLD,885813120
TILE,885290560
BELFA,884872192
UTL,883770176
QNST,881112192
SVC,881014400
SLRC,879965632
UTI,879654528
FVRR,877570112
BASE,877404672
MATV,876226688
DCO,876208512
ABVX,870288704
ATUS,869328128
CHY,868952640
THQ,868064512
ACEL,863004608
HSTM,862996352
AMAL,862913472
ETNB,862827712
APLD,861731584
GDEN,860065856
FBMS,859763008
SBSI,859479744
ZIP,858504704
BBSI,858195968
CRF,857489408
AMSF,856482560
ECC,856431104
TWKS,855722112
PRAX,855223936
SXC,854627520
USNA,853085824
MESO,851365056
DNTH,850254976
DGII,849346944
CURV,848365504
BFC,847543296
DCOM,846040832
BXC,843653504
BJRI,842259264
HROW,839966272
AUPH,838091392
RDFN,838089024
BOW,838051456
NVTS,836771584
DRD,835481792
NYAX,834662208
SVRA,833690560
MAX,833310464
ASC,831871552
NUVB,828891136
ANAB,828299968
BRKL,826719808
VRDN,826501376
AXL,826397632
FMBH,825617152
SLP,824157184
CDNA,823055232
DHC,822971776
CHPT,822963200
PRAA,822850304
MNTK,821952512
ERII,821828416
CCO,821027776
GDYN,818776832
AMRK,817573312
UAN,817030144
ML,816761600
AMTB,816259456
TEN,815829824
BRSP,815168640
HCSG,814160960
CTKB,812579904
TXO,811673024
WLKP,809894016
EOI,809802432
CTBI,807569280
EU,806894464
CATX,806277376
HZO,804491776
REX,803769856
ENFN,800456320
ATRI,799158080
PFLT,796399872
UNIT,795250624
PRLB,793912896
BCX,790905920
BDN,790495936
KIDS,790404544
NAT,790292864
CRGX,788822976
PFC,786455616
RDWR,785593664
CLW,784723392
XPOF,784030976
IMNM,778396288
MATW,777574656
CBL,777367808
CFFN,776493888
LAZR,775385792
PNTG,774580736
DLY,774324672
ARMN,774272960
WDI,772679936
ATEX,772482880
WRLD,772111296
CNOB,771645248
BHRB,770902912
KOP,769779264
HUMA,768091776
SUPV,767723712
MRNO,766675008
JQC,765919552
ERAS,765254464
ASTL,764116032
NNE,762802560
METCB,760761984
EVRI,759204480
HAYN,757259008
EIM,754579648
PLRX,754072512
TK,753903168
EVER,752844544
MYI,752409792
CAPL,750980160
PHK,750937920
KELYB,749461696
SKE,748943360
METC,747268160
KELYA,746364608
IIIV,745428160
TVTX,745302912
UNFI,743970944
YALA,743506880
CINT,742616640
SPLP,742595520
BLDP,742479808
AIO,741765632
TMP,740679360
ATRO,740206912
VLRS,739230912
LEU,737733632
CFB,737423296
NVRI,736548928
EMBC,736448512
DXPE,735568896
STOK,734380672
VTS,734308160
CVAC,733480640
CLOV,732244544
DEC,731877376
EOLS,731290688
RGR,730502400
PCN,730128448
FFC,729365248
INNV,728895680
VVI,728500352
KRNT,728440704
IGR,727558784
HTD,727414848
WVE,726276736
LAB,726025152
TRIN,725248128
TGB,724253184
NBR,723960384
TIGR,723267584
TRTX,722522432
HA,722255168
ETD,722206208
GCI,721509696
PRME,720786176
DNA,718881920
RYI,715729728
CCAP,715657536
AMPS,715440640
CNDT,713994688
CRESY,713808960
FCBC,711198144
SRRK,710210176
RA,708997312
PAHC,708812992
OLO,708682496
SAGE,706235776
UVSP,706033408
ASTE,705496640
LZM,705155904
LPRO,704265152
ARKO,703723520
MCBS,703485504
AVO,703424192
EXAI,702644992
EGY,701948928
NXP,699894848
OLMA,699172480
ZYME,697857344
URGN,695361280
OPAL,694599744
LMB,693352192
WSR,693087488
OSBC,691294912
VMO,691267200
LESL,690938880
CHCT,688651840
PAXS,688624512
HKD,688294784
DMRC,686510400
MEGI,686433664
MBWM,684811584
FAX,683640960
NBBK,682437056
MNRO,681598144
EXTO,681378560
FUFU,680930304
IGIC,676555264
MLYS,673730112
HBT,673214848
ALMS,672515648
LXRX,672375104
KREF,671305216
BIOX,670701376
SVM,670507968
IFN,669791232
NPWR,669220800
VVR,668958080
BOE,668785408
AACT,668124992
MBUU,667557312
EFXT,666440896
ABUS,664283840
SNCY,663507200
GSBC,663334528
PHAT,662618432
CION,662601536
HFWA,662575168
CGC,661809728
PETQ,661680000
SCWX,658601536
WEAV,658243392
SKYH,656950720
FLWS,656228288
NIE,654763648
DSP,653359424
IMXI,652471616
CVLG,651785664
NDMO,650121408
NR,648384192
SWBI,648311680
KC,648301248
RBBN,647814720
ORIC,647254144
YEXT,647093056
CLCO,646850240
DAKT,646760704
AC,646322304
STKL,644824320
ABL,643128832
SVA,642436736
CCB,642123072
DH,640387008
XMTR,640252032
ARCT,639899584
VMEO,639825472
GGN,639561024
MLR,638649600
HSII,638637696
STRW,638295488
SPTN,636826944
LDI,636825152
TPB,635967168
REPX,635326656
MHD,633520448
HAIN,633400896
DDI,633292416
CCD,632890880
TIPT,631603584
ADSE,631298304
INN,630759360
AIRJ,630175040
GTI,629405888
SLQT,629254592
FNA,628771584
SMP,627390784
RGNX,626043776
LRMR,625259584
NKX,623894016
LVRO,623852800
BLND,623373696
BGS,623317952
ASIX,620589312
VNET,620489024
SSYS,619872000
KRUS,619425280
PFN,619405184
FDUS,619399104
NFGC,619295552
GHRS,619134400
IIIN,619113472
FLGT,618236032
LQDT,617876224
ATXS,617772352
SIGA,617698880
NGL,617510528
VEL,616834496
EGBN,615264000
APLT,614756480
BYON,613733568
THRY,613423296
GMRE,613294592
MUJ,612692352
SB,611757696
HCKT,611371712
AVBP,610257024
CPF,610074304
REPL,609237824
NMCO,608301120
SIBN,606946688
VREX,606711616
MD,606701312
CEM,605152000
GRPN,604183424
CMPO,604031744
ZKH,604008704
HSAI,603608320
GOOD,602955776
GPRK,602178944
PEO,601757120
SRDX,601500608
CELC,600579840
TREE,597350656
EWCZ,595528640
ECX,594997952
ETJ,594947904
MREO,594407552
LDP,594088064
IIM,592826496
BWMN,590767744
BIGC,590763520
HBNC,590269440
BHK,589526528
IRMD,589265216
PLPC,589181184
DRQ,588185664
BH,587181888
TRDA,587068992
NYMT,586594752
LAC,586359040
PRA,586129024
OUST,586117312
LEGH,585784512
AUNA,585427392
ITOS,584829760
IBCP,584222080
VINP,583563008
SFIX,582954880
OFIX,582830016
FTEL,582803328
BFST,582477120
BTO,582028160
RXT,582012608
PDT,580041088
CATC,579942080
BME,579094272
KRT,578675712
EBF,577884160
GLDD,577620160
TRST,577580800
OBE,577465984
SLRN,577327424
PTLO,577305344
ANNX,576614528
LXEO,576542720
SNDL,576141312
AZUL,575852032
MMU,575226240
CASS,573854016
FPI,573682880
ADPT,573261504
CRBP,571898752
FLYX,571133568
PL,569913152
PML,569525760
ALTI,568837888
DJCO,568713408
OTLY,568282240
VGM,568080192
MLAB,567943936
MOV,567682496
EMD,567487360
BGY,567038208
FWRD,566574912
AMBC,565764736
PRTC,565750080
PACK,565191232
PHAR,564354432
VKQ,562208640
STK,562048448
PEPG,560817536
EQBK,560544064
MERC,560200512
AVAH,559822912
BIT,559556992
ALLO,559541120
YORW,559009088
FRPH,558617408
LXU,558040832
GRVY,557996672
LILM,557847680
PBT,557557760
EZPW,556566528
KE,556075328
CLFD,555241024
HTBK,554978496
TWI,551631232
BWMX,551164736
DOYU,550775808
UHT,550515456
LASR,550329344
IGMS,548919488
CGNT,548744384
NRC,547745280
